NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-27, 09:59:13
DATA_INCLUDED	Velocity
DATA_TYPES	Mass_vel_X	Mass_vel_Y	Mass_vel_Z

Mass_vel_X	Mass_vel_Y	Mass_vel_Z	
-1.349	-3.163	139.816
4.278	-2.734	176.586
7.860	-3.052	219.240
-1.272	-1.730	264.089
-2.380	-1.731	302.853
2.058	-2.986	336.760
-1.765	-0.201	372.879
-2.163	0.038	406.550
-1.491	0.082	439.738
-5.704	0.408	471.568
-5.851	0.441	495.345
-6.691	0.998	522.735
-2.432	-0.676	546.619
-3.364	0.758	565.250
-8.507	3.422	582.513
-8.330	3.944	595.592
-7.354	3.390	609.210
-7.922	1.363	620.713
-6.716	1.596	624.925
-8.773	4.831	625.527
-12.602	4.686	626.755
-8.342	3.953	622.522
-9.562	5.722	612.917
-13.565	6.405	605.074
-13.371	5.763	593.062
-11.556	5.296	577.503
-13.032	5.925	560.363
-14.928	6.064	539.460
-11.582	5.814	515.304
-13.038	6.625	487.849
-15.169	6.337	460.090
-14.363	5.008	429.189
-12.635	4.769	395.146
-15.509	6.810	360.895
-16.329	8.102	323.922
-14.888	6.757	285.803
-13.755	5.505	246.144
-15.088	6.438	205.445
-14.434	6.061	163.964
-13.296	6.133	121.803
-15.207	7.976	78.662
-12.554	8.236	33.269
-17.223	6.994	-9.107
-18.898	5.473	-53.557
-10.506	6.488	-99.301
-10.059	6.165	-141.363
-15.847	5.325	-181.081
-14.499	4.733	-222.230
-9.897	6.983	-266.068
-10.054	7.434	-304.897
-16.618	4.104	-338.278
-15.820	5.526	-374.297
-6.701	5.513	-412.218
-10.877	4.682	-440.936
-12.734	4.285	-469.246
-5.401	2.770	-502.735
-8.473	3.415	-524.901
-10.573	4.335	-544.948
-6.363	3.768	-568.467
-7.372	2.310	-587.806
-10.520	2.765	-598.676
-3.195	1.111	-609.042
1.836	0.224	-620.184
-5.975	2.663	-620.249
-7.964	3.251	-621.886
-1.812	2.678	-626.905
-1.428	1.091	-622.311
-3.320	1.486	-612.704
-5.548	2.681	-600.552
6.758	-0.651	-594.189
10.842	-0.773	-581.198
-5.741	3.893	-552.618
0.490	-0.145	-533.252
7.834	-1.983	-512.898
4.805	-0.056	-485.889
3.569	-1.432	-452.696
3.506	-3.185	-419.973
8.505	-3.946	-394.982
9.636	-2.805	-358.073
12.081	-4.138	-320.233
13.228	-4.858	-282.216
10.342	-2.929	-242.274
11.573	-2.464	-203.186
14.292	-4.413	-161.638
11.777	-5.206	-117.225
6.746	-3.877	-67.884
16.312	-3.016	-30.305
17.881	-4.364	12.062
12.926	-6.839	59.502
19.807	-6.080	99.926
14.973	-2.709	146.306
17.060	-5.392	183.803
22.911	-8.561	221.156
17.388	-5.806	267.888
16.151	-4.478	306.749
23.252	-6.769	337.790
22.164	-7.503	374.272
12.015	-3.686	415.868
18.591	-5.877	443.861
24.474	-8.442	469.070
16.457	-5.871	502.784
18.878	-6.091	526.040
18.652	-6.118	545.182
15.478	-7.601	569.322
17.424	-7.733	585.134
18.447	-6.777	594.208
15.742	-4.867	607.495
15.074	-5.485	620.125
21.599	-6.995	623.248
16.848	-6.109	622.827
12.122	-3.340	623.461
13.795	-1.957	621.260
15.265	-4.982	612.560
15.344	-7.546	601.226
12.356	-6.496	589.073
13.098	-3.978	572.570
13.105	-3.790	552.899
9.386	-4.361	533.799
9.720	-4.227	509.371
9.014	-5.022	481.224
5.354	-2.250	452.100
6.363	-0.999	422.265
8.539	-4.593	391.646
8.648	-3.544	354.976
6.130	-1.640	317.538
3.347	-2.975	279.713
4.049	-2.105	240.106
2.986	-1.267	197.790
-1.436	-1.318	154.724
0.263	-2.676	113.432
-0.039	-0.870	68.488
-1.756	0.204	25.562
0.638	-2.603	-14.518
-1.646	-0.711	-58.036
-3.892	1.122	-103.461
-5.581	2.835	-147.317
-3.126	1.904	-186.435
-5.943	0.058	-228.977
-5.882	-0.222	-271.421
-2.863	0.469	-308.057
-9.091	1.644	-346.188
-10.921	0.680	-381.202
-11.664	1.905	-413.737
-8.267	3.765	-444.966
-10.628	3.510	-474.881
-12.078	3.595	-501.699
-11.560	1.725	-525.243
-16.054	1.440	-548.685
-12.217	3.656	-567.333
-11.705	4.284	-584.217
-16.855	4.104	-598.131
-18.248	4.638	-609.220
-14.281	4.733	-619.230
-12.990	3.624	-622.123
-18.412	3.361	-621.900
-21.670	6.406	-621.734
-17.146	7.442	-617.943
-17.863	4.905	-609.168
-20.702	6.293	-597.794
-19.728	7.301	-588.720
-18.694	6.824	-573.457
-20.167	6.607	-548.113
-19.507	6.381	-530.332
-18.614	7.930	-508.353
-17.942	6.712	-479.939
-16.716	3.947	-448.567
-18.446	5.963	-414.941
-18.907	7.516	-388.449
-20.163	8.172	-352.148
-15.886	5.665	-312.309
-18.079	5.475	-274.737
-17.311	9.198	-234.926
-14.855	5.510	-194.078
-22.192	8.424	-149.035
-14.625	9.135	-111.526
-12.286	6.142	-69.053
-16.275	7.120	-20.775
-11.011	3.723	18.452
-10.555	5.789	61.254
-14.905	7.667	109.925
-15.689	8.155	153.011
-13.253	8.775	194.189
-11.605	6.643	234.549
-3.167	5.254	267.310
-2.406	3.348	305.900
-9.189	5.928	349.790
-7.251	6.145	385.600
-4.082	3.434	412.798
-5.476	4.675	446.205
-3.111	3.288	479.348
0.559	2.878	500.108
-1.378	3.634	526.954
-3.574	2.579	553.357
-1.686	1.389	569.876
3.596	0.887	583.647
1.706	4.315	599.699
2.569	3.826	608.952
6.969	-0.178	615.430
4.096	1.159	624.245
6.083	1.116	624.072
8.111	-0.123	618.778
4.471	1.014	617.005
7.851	-0.736	611.332
4.727	-0.929	600.006
9.689	0.149	587.866
13.680	-0.990	569.367
5.096	-1.277	551.965
13.513	-3.170	529.074
16.163	-3.802	502.280
12.043	-2.789	477.707
13.172	-2.869	447.609
12.655	-2.396	415.125
12.111	-1.143	383.959
11.933	-2.029	348.271
12.623	-1.800	312.561
15.428	1.669	273.919
17.094	6.142	235.023
17.578	4.438	193.892
21.788	-4.978	147.046
18.454	-5.881	104.675
10.181	-4.652	62.931
11.155	-4.488	19.263
15.615	-5.386	-23.382
18.645	-7.895	-67.254
11.277	-5.604	-110.947
5.731	-13.658	-152.378
12.982	-18.918	-195.368
15.061	-11.304	-235.583
17.743	-8.427	-274.010
17.610	-7.951	-313.543
10.262	-7.789	-350.378
8.441	-6.819	-385.369
14.850	-5.230	-419.044
15.448	-7.099	-451.164
10.550	-7.856	-479.390
12.895	-6.378	-504.621
12.971	-5.515	-528.764
9.935	-7.605	-550.900
12.314	-7.551	-570.884
13.932	-5.330	-586.016
7.672	-4.496	-599.919
7.765	-5.131	-608.775
11.304	-6.251	-616.073
5.909	-3.841	-621.181
4.502	-6.704	-622.514
7.784	-7.776	-622.944
5.930	-2.094	-616.251
6.373	-3.623	-609.563
4.584	-6.477	-597.407
2.725	-4.272	-580.820
3.893	-3.442	-567.173
4.999	-3.835	-550.480
2.734	-4.852	-524.637
-0.043	-3.717	-498.585
1.563	-1.604	-477.038
1.484	-2.664	-445.754
0.156	-2.699	-412.678
-5.256	-2.048	-376.912
0.563	-2.092	-343.358
-1.265	-2.233	-310.555
-9.425	-0.291	-268.026
-3.135	-0.455	-231.678
-4.795	-0.892	-191.005
-9.054	3.281	-140.766
-8.542	2.061	-97.866
-4.685	0.512	-62.658
-5.787	2.487	-20.561
-10.904	2.446	30.972
-10.778	0.742	72.918
-3.005	-0.967	106.751
-6.852	4.198	151.630
-14.486	6.737	196.671
-7.964	3.714	236.187
-12.280	3.960	278.735
-17.813	5.382	316.144
-15.267	7.184	354.607
-14.345	6.462	390.802
-11.178	5.612	416.940
-12.215	6.871	449.385
-14.903	5.279	482.101
-13.068	4.708	503.678
-13.232	6.304	528.192
-14.907	7.038	553.412
-16.021	6.606	571.854
-15.836	5.823	584.173
-14.246	5.634	598.983
-11.832	7.305	609.704
-11.586	8.461	616.841
-19.110	8.705	625.292
-15.515	7.629	621.625
-8.076	6.452	619.280
-13.356	6.828	615.315
-19.651	8.295	605.776
-15.401	6.306	595.591
-6.162	5.353	581.589
-10.960	8.354	566.407
-19.065	9.223	548.265
-13.072	6.803	525.415
-9.014	5.040	500.881
-16.320	6.417	474.543
-11.579	6.484	444.412
-9.409	8.062	411.987
-7.135	10.332	377.094
-2.517	15.671	342.665
-11.875	12.688	306.626
-12.164	8.819	265.236
-6.500	5.958	224.610
-8.884	3.210	185.213
-13.818	6.111	143.332
-10.217	4.801	101.385
-4.370	0.661	59.205
-4.923	0.035	15.981
-7.856	6.881	-27.866
-5.419	7.191	-73.806
-7.647	3.861	-116.615
-7.330	3.027	-157.024
-0.442	4.471	-200.090
-1.689	2.134	-240.732
-1.682	-0.826	-279.340
-2.227	-2.869	-317.867
-1.673	-9.678	-354.938
-0.138	-7.849	-388.508
-8.223	-0.269	-419.004
-8.114	0.653	-452.480
-0.253	-1.586	-483.124
7.886	-0.035	-509.652
1.858	-0.507	-530.141
-3.648	-2.418	-549.761
11.975	-4.043	-575.228
10.576	-3.454	-590.083
-0.082	-1.222	-599.115
5.982	-3.156	-608.499
12.918	-4.681	-617.968
2.890	-2.826	-619.203
6.211	-3.327	-618.940
12.218	-6.449	-621.977
7.457	-5.156	-612.123
10.119	-4.797	-605.243
11.307	-5.301	-596.410
13.560	-4.422	-580.357
13.572	-3.915	-565.100
5.662	-3.742	-543.080
14.907	-6.694	-523.699
20.309	-7.847	-500.348
12.739	-5.050	-467.116
9.312	-6.293	-434.664
14.828	-8.075	-405.115
22.099	-7.219	-380.532
18.658	-8.361	-344.296
15.731	-6.940	-298.411
13.654	-7.237	-260.319
20.481	-9.770	-224.304
14.770	-9.264	-179.716
13.892	-7.563	-141.261
21.921	-6.482	-102.521
16.308	-7.750	-51.419
16.705	-6.858	-9.638
17.631	-5.503	34.021
17.694	-7.155	75.635
17.800	-7.559	118.307
17.233	-7.806	160.448
17.406	-6.989	200.407
18.362	-6.291	242.138
18.236	-5.432	279.938
14.057	-7.715	318.207
12.576	-6.250	355.540
15.861	-2.676	390.687
18.052	-5.159	419.082
15.498	-6.708	453.150
13.715	-6.685	482.886
6.157	-2.624	510.312
12.306	-4.015	530.908
19.720	-6.559	548.804
5.981	-4.647	573.889
7.355	-3.944	587.921
13.329	-4.472	596.353
8.207	-4.373	607.553
6.811	-1.574	617.312
9.842	-1.862	618.875
8.769	-2.185	618.332
3.176	0.882	617.434
4.792	-0.940	613.140
2.658	-2.174	605.422
1.809	-1.826	594.603
6.531	-0.613	579.561
1.787	-0.200	560.850
0.152	-0.788	539.324
-1.998	1.402	516.961
-5.706	0.861	494.030
-2.161	0.681	467.125
-1.988	2.245	437.979
-1.549	-0.871	407.123
-5.697	2.188	372.651
-9.213	5.701	337.190
-3.751	3.067	300.647
-7.132	3.861	260.026
-6.279	3.329	218.470
-5.346	2.225	179.141
-11.147	5.947	137.190
-12.225	8.804	93.324
-5.070	4.967	51.615
-9.546	3.664	6.977
-14.112	1.766	-34.496
-11.998	1.534	-78.002
-10.777	2.899	-122.368
-14.774	4.049	-163.189
-16.151	1.702	-203.616
-14.445	4.303	-243.814
-15.918	4.539	-285.137
-14.009	2.417	-323.531
-12.646	4.346	-358.689
-14.867	3.405	-393.024
-16.966	7.108	-425.948
-13.047	6.787	-455.651
-16.949	4.413	-482.927
-22.585	5.853	-509.015
-15.992	4.575	-532.377
-10.944	3.820	-553.357
-20.201	7.015	-572.126
-17.653	6.942	-586.358
-16.251	5.935	-599.919
-15.834	5.237	-610.562
-15.286	6.349	-615.448
-20.597	6.090	-618.358
-16.572	2.831	-620.409
-12.498	4.056	-619.095
-13.913	4.987	-611.032
-14.698	2.549	-600.760
-17.249	5.919	-590.903
-16.277	7.973	-575.789
-12.902	6.044	-559.924
-14.941	5.572	-538.398
-11.350	4.138	-515.046
-14.265	4.121	-489.371
-13.362	4.340	-465.035
-11.578	3.624	-437.091
-13.597	5.713	-401.593
-9.866	4.076	-366.378
-9.286	2.887	-330.490
-6.528	3.418	-299.134
-3.320	-0.048	-259.325
-7.426	1.743	-213.221
-10.705	3.783	-171.932
-1.665	1.961	-136.084
-2.328	2.655	-90.750
-5.093	2.910	-48.752
-3.376	1.777	-3.863
3.531	-0.240	38.485
-0.561	-1.214	81.804
0.750	1.098	124.525
4.554	2.187	165.893
1.793	-1.851	208.480
5.808	-0.867	247.303
2.306	3.231	291.021
7.066	-0.234	323.079
11.075	-2.902	356.551
5.969	-0.032	394.640
5.939	-0.236	425.927
10.439	-5.090	455.435
10.320	-2.361	484.496
10.614	0.343	512.249
15.985	-4.656	533.544
14.433	-4.757	550.857
7.769	-3.376	576.461
11.353	-4.648	589.170
13.092	-3.213	598.143
16.580	-5.178	607.137
18.027	-5.141	614.263
14.456	-2.805	619.157
17.984	-4.527	616.250
18.210	-5.365	616.314
13.164	-5.014	609.959
13.531	-7.003	600.800
20.457	-5.272	590.053
18.378	-3.161	574.107
13.860	-4.808	559.177
14.946	-6.284	539.076
12.532	-5.286	514.282
14.491	-4.996	489.493
21.235	-6.834	461.161
21.027	-5.136	430.264
16.270	-5.883	398.998
13.800	-8.016	365.000
15.163	-6.089	329.877
14.862	-3.618	292.341
14.591	-5.069	253.145
18.557	-7.140	213.668
17.670	-7.098	172.302
12.807	-5.646	129.677
12.412	-4.242	87.073
12.045	-5.036	43.722
12.168	-6.593	0.020
12.123	-6.043	-43.935
12.223	-7.530	-86.050
12.231	-7.047	-128.772
11.862	-5.116	-170.184
13.366	-5.809	-209.570
8.189	-4.981	-251.298
8.984	-4.757	-290.286
12.194	-5.453	-326.353
6.468	-4.535	-362.997
3.365	-1.845	-397.565
5.187	-2.131	-430.370
4.712	-2.950	-461.415
4.608	-4.532	-487.765
6.293	-3.525	-511.694
3.228	-2.998	-535.318
2.222	-4.464	-557.289
-0.137	-2.235	-572.986
-0.535	-1.334	-586.993
2.182	-2.113	-601.090
-1.814	-1.435	-608.576
-3.999	-1.370	-614.325
-4.139	-1.932	-619.079
-6.521	-0.617	-617.832
-6.399	0.608	-615.591
-6.012	-0.946	-609.142
-5.704	-1.776	-601.093
-6.238	2.162	-589.838
-8.421	3.196	-571.973
-8.091	1.054	-555.871
-8.636	0.800	-533.537
-12.636	2.368	-507.281
-10.738	2.989	-484.876
-6.143	2.771	-460.917
-14.315	2.561	-430.275
-13.388	3.049	-397.651
-14.637	4.275	-363.158
-17.457	4.331	-325.492
-13.532	4.449	-286.286
-16.082	4.875	-249.204
-18.101	5.271	-208.111
-15.192	5.184	-166.000
-10.121	2.981	-131.275
-15.681	5.484	-86.117
-17.391	6.754	-39.296
-17.306	4.403	3.843
-17.720	6.636	44.623
-19.408	8.473	89.903
-14.859	7.677	129.798
-18.423	7.754	169.422
-22.731	8.207	217.046
-14.228	6.356	252.272
-16.127	7.843	290.532
-17.082	8.310	328.593
-16.505	6.414	365.640
-15.392	6.951	400.308
-12.192	7.201	426.839
-15.764	7.351	459.412
-16.577	7.203	488.548
-13.415	6.872	515.100
-13.030	5.324	537.383
-12.063	3.847	553.926
-16.982	6.817	576.485
-14.526	7.107	589.323
-5.560	4.276	596.595
-10.366	6.211	609.305
-15.620	6.357	618.838
-9.495	5.750	616.846
-8.235	5.286	617.278
-10.561	5.940	616.847
-10.638	6.690	608.059
-6.853	4.861	596.960
-3.181	3.754	584.355
-6.466	3.589	572.737
-6.914	4.552	555.609
-7.370	4.919	535.636
-8.563	4.861	512.218
-3.261	3.388	485.775
1.175	0.917	456.581
0.905	-0.658	425.891
-2.236	3.381	396.213
0.705	1.485	360.900
2.765	-0.735	324.698
0.055	1.231	286.104
1.474	2.502	246.234
2.544	3.923	206.715
1.220	1.546	164.142
1.048	0.169	123.414
3.861	1.725	81.572
5.381	1.059	38.829
3.636	-4.345	-4.680
3.457	-5.710	-48.563
5.485	-1.286	-90.318
6.160	-2.350	-132.708
9.317	-5.563	-177.514
8.560	-3.524	-217.544
7.765	-3.426	-257.281
11.974	-4.302	-297.379
7.659	-5.118	-331.242
5.491	-5.404	-366.849
10.441	-4.057	-401.972
8.308	-2.324	-431.496
5.913	-3.195	-461.411
13.912	-5.558	-491.574
15.729	-5.869	-516.455
10.915	-8.000	-538.105
10.557	-7.075	-558.773
13.051	-5.124	-574.559
13.925	-7.277	-587.894
13.822	-5.818	-603.279
14.302	-5.331	-611.153
13.398	-8.945	-614.460
11.998	-8.418	-618.848
13.018	-6.365	-614.775
15.367	-5.874	-613.491
13.573	-7.307	-606.345
14.529	-7.221	-595.224
16.481	-7.834	-588.092
15.098	-6.975	-571.401
13.358	-4.910	-550.474
17.322	-6.909	-533.283
18.363	-7.388	-510.042
8.654	-6.904	-477.704
11.411	-6.519	-453.939
19.603	-7.889	-425.847
11.376	-7.403	-385.738
13.256	-8.089	-357.541
15.217	-5.782	-321.515
14.698	-4.736	-282.177
13.044	-7.222	-244.866
12.826	-6.672	-205.277
12.028	-5.623	-163.950
11.305	-6.485	-121.541
10.055	-5.126	-78.871
6.376	-4.072	-32.142
13.136	-5.524	6.550
10.901	-3.935	50.321
10.848	-4.886	93.620
10.210	-5.013	135.487
4.809	-2.956	180.640
2.483	-1.852	221.839
8.502	-2.357	254.724
10.249	-2.097	293.218
6.972	-2.873	332.171
5.448	-3.334	366.209
2.024	-0.657	401.014
-0.985	1.914	434.788
-1.622	1.193	467.094
3.409	-0.040	490.306
-0.221	0.836	517.061
0.504	0.397	537.630
4.525	-0.471	554.394
-4.192	0.699	577.577
-6.212	3.238	588.209
-0.933	-0.480	598.071
-4.708	0.556	608.473
-4.246	4.176	613.327
-1.859	3.980	616.175
-5.920	3.946	617.119
-5.132	2.362	613.497
-9.389	3.788	605.424
-10.092	4.073	596.329
-7.185	5.163	584.480
-9.187	5.929	569.938
-10.152	5.108	551.147
-9.208	5.672	528.800
-12.285	5.587	505.163
-13.312	4.852	479.468
-9.566	5.218	450.934
-11.966	5.648	421.615
-11.226	5.098	389.218
-11.715	6.301	356.323
-13.241	7.187	319.709
-14.593	5.373	280.490
-16.702	6.555	241.739
-13.139	6.539	200.361
-17.557	5.773	159.810
-15.152	7.450	119.173
-11.856	5.624	75.923
-18.060	6.843	31.151
-13.316	5.044	-11.921
-11.943	3.762	-54.092
-18.513	8.443	-96.221
-17.502	7.304	-137.705
-10.759	4.910	-180.868
-10.947	5.443	-221.286
-18.531	6.455	-259.885
-15.303	5.883	-298.634
-11.461	4.936	-336.228
-16.086	5.521	-370.934
-13.843	4.534	-405.529
-13.931	4.910	-437.395
-16.150	5.969	-464.987
-11.713	4.080	-492.912
-10.820	3.401	-515.122
-10.295	3.455	-537.965
-12.499	4.992	-559.288
-17.478	6.772	-574.658
-8.410	2.647	-590.572
-5.648	1.130	-600.155
-8.408	2.108	-609.872
-8.511	1.490	-614.262
-9.604	1.104	-613.815
-6.875	1.637	-618.455
-7.483	3.502	-610.401
-6.439	2.495	-604.624
-5.015	0.016	-596.187
-3.923	1.129	-578.005
-4.808	2.690	-565.050
-2.825	1.330	-549.113
-1.643	-0.063	-525.230
-2.649	1.141	-500.942
0.943	1.241	-479.451
0.436	-1.081	-448.261
-0.760	-2.440	-415.065
4.137	-2.570	-388.433
6.253	-1.800	-353.204
-1.858	-0.682	-309.286
4.829	-2.729	-276.715
9.331	-3.974	-238.127
5.472	-2.586	-195.899
8.341	-4.233	-156.257
6.934	-2.103	-111.337
10.807	-4.043	-73.074
11.470	-5.804	-31.281
12.889	-4.298	13.269
9.765	-3.374	59.847
9.683	-4.083	99.620
15.712	-4.876	139.350
13.590	-2.705	186.912
14.744	-3.981	226.520
18.750	-5.733	258.838
18.317	-7.267	297.358
12.538	-6.313	342.982
15.944	-4.930	375.031
18.216	-3.961	404.352
19.393	-6.040	433.895
21.551	-7.507	461.774
12.739	-4.003	496.548
15.519	-6.289	518.980
17.852	-7.742	537.119
14.745	-5.868	559.252
21.667	-7.687	575.434
17.956	-6.116	591.311
16.166	-4.922	599.412
21.519	-6.082	606.095
19.303	-6.227	615.476
13.597	-5.645	615.406
16.431	-4.648	613.098
18.325	-4.623	608.612
17.797	-4.408	602.163
15.888	-5.045	592.972
11.886	-4.950	579.885
15.445	-3.359	565.011
15.272	-4.417	546.281
13.289	-5.571	525.431
12.379	-3.086	500.855
11.707	-3.851	474.012
11.573	-6.172	446.084
12.869	-4.306	415.339
9.480	-2.128	382.128
9.380	-3.684	347.614
11.709	-3.479	310.076
9.094	-1.542	272.015
7.051	-2.962	234.507
5.419	-3.357	194.078
7.420	-2.881	154.377
5.876	-3.209	112.378
4.071	-0.773	69.183
3.664	-0.078	25.869
2.772	-0.725	-19.703
2.561	-0.804	-62.746
2.044	-1.333	-102.267
2.193	-2.278	-143.481
0.694	-0.114	-187.701
-0.547	2.102	-227.464
-3.058	0.144	-265.294
-4.247	2.298	-304.094
-1.845	0.516	-340.754
-4.719	-0.184	-376.040
-6.287	2.075	-407.834
-4.892	1.269	-438.693
-7.018	1.594	-468.948
-5.608	2.110	-494.692
-7.720	3.023	-518.933
-10.570	2.177	-540.017
-7.631	0.091	-559.730
-10.714	3.222	-578.771
-12.284	5.793	-590.693
-10.732	4.668	-598.005
-13.639	3.706	-607.163
-13.647	3.075	-612.784
-15.153	2.863	-612.924
-16.942	2.816	-613.375
-16.480	5.741	-607.840
-16.965	7.177	-601.099
-18.845	5.760	-591.267
-17.743	5.671	-576.850
-15.153	6.703	-563.227
-12.716	3.742	-542.334
-16.982	5.465	-521.676
-20.502	8.349	-498.210
-17.861	6.659	-471.293
-19.809	6.908	-441.860
-18.274	7.985	-409.898
-19.502	4.597	-376.422
-21.424	5.412	-340.657
-18.191	9.030	-309.663
-17.220	6.385	-272.302
-19.296	5.533	-232.599
-20.010	7.246	-192.169
-13.671	6.662	-148.939
-14.797	3.523	-106.406
-21.741	6.702	-61.041
-19.207	8.662	-18.131
-15.084	7.062	18.868
-15.200	6.793	60.269
-15.217	8.081	109.409
-14.538	6.254	151.191
-11.957	3.886	185.425
-9.703	6.519	224.916
-14.714	7.897	270.425
-15.313	5.817	309.451
-8.179	3.461	340.698
-10.799	6.565	375.636
-8.628	5.982	410.422
-6.611	3.662	441.600
-10.597	4.025	471.721
-6.206	4.328	495.948
-5.693	4.994	521.889
-6.824	3.064	545.601
-6.674	2.319	561.081
-3.143	2.392	574.739
-0.669	1.535	585.308
-3.705	0.820	600.899
-0.032	2.101	608.092
3.161	2.953	613.131
0.929	2.162	618.331
0.188	1.870	611.417
-5.213	2.958	608.484
3.360	-1.122	601.343
12.281	-4.564	587.589
5.960	1.479	575.277
3.345	0.496	561.136
2.407	-1.611	543.985
5.668	-1.834	520.263
10.857	-1.982	494.530
3.812	-0.026	470.487
8.044	-1.139	441.680
15.472	-3.905	411.042
11.376	-4.152	377.263
8.297	-0.759	343.164
11.021	0.728	305.751
16.478	0.639	266.197
9.659	3.298	229.137
12.465	6.170	187.643
16.022	0.386	146.294
8.573	-5.167	105.678
12.836	-3.641	59.248
14.217	-5.614	16.151
10.062	-6.139	-20.475
14.483	-4.426	-64.967
12.468	-10.005	-110.780
8.068	-15.911	-152.284
13.411	-14.474	-192.764
15.700	-9.548	-233.016
12.799	-6.811	-271.971
13.147	-7.828	-309.042
10.038	-7.155	-347.436
14.966	-7.035	-381.977
14.019	-6.981	-412.295
12.376	-5.499	-442.903
15.535	-6.265	-471.405
13.343	-5.299	-496.943
14.023	-5.920	-522.110
12.286	-6.481	-543.674
11.997	-7.534	-561.590
14.205	-6.787	-578.995
14.683	-6.199	-592.543
10.334	-6.684	-601.995
9.866	-5.216	-607.281
11.540	-5.758	-611.893
9.913	-5.940	-613.073
8.716	-6.265	-610.870
8.271	-4.253	-605.780
9.327	-4.719	-598.776
9.661	-5.551	-589.863
9.564	-3.757	-575.718
9.784	-4.779	-557.994
5.542	-3.053	-536.826
2.842	-3.171	-514.356
6.807	-4.665	-492.037
9.871	-3.648	-471.058
4.470	-4.258	-440.158
2.960	-3.542	-405.771
4.539	-1.994	-371.607
1.858	-2.778	-335.941
5.414	-3.029	-305.033
6.852	-2.059	-266.474
-2.233	0.513	-220.610
-6.158	0.187	-181.266
2.979	-1.268	-147.560
1.270	-0.417	-106.447
-5.444	0.805	-54.954
-3.814	1.874	-10.722
2.007	0.808	22.133
-0.151	1.499	67.400
-8.966	3.705	113.831
-6.967	1.727	153.307
-6.015	3.898	196.777
-6.898	5.697	236.285
-8.213	1.179	276.225
-8.083	3.182	312.487
-6.240	4.995	341.824
-6.546	4.699	378.202
-8.624	5.388	412.349
-10.044	4.154	444.352
-11.343	6.705	475.366
-10.629	6.463	497.110
-10.765	5.428	523.635
-16.772	7.077	546.824
-12.937	5.112	562.806
-9.049	4.207	577.969
-10.199	5.827	588.719
-9.775	6.112	600.851
-12.440	6.844	607.310
-14.613	7.517	610.251
-13.516	7.038	612.876
-9.574	7.688	610.919
-12.062	7.192	606.952
-18.544	8.026	599.630
-17.090	6.973	587.809
-11.380	5.223	574.380
-12.534	9.006	558.601
-10.632	6.594	536.369
-12.003	3.979	515.685
-13.784	5.443	491.110
-18.217	8.450	464.212
-13.724	7.323	436.920
-11.229	4.895	404.043
-11.938	8.057	371.239
-5.860	9.087	337.587
-13.784	14.779	303.488
-12.820	19.344	266.752
-9.438	6.815	221.388
-9.535	0.968	177.770
-9.244	5.350	139.611
-10.591	2.945	97.631
-14.392	6.657	55.626
-13.907	7.058	13.927
-6.464	5.087	-32.716
-9.608	2.605	-73.300
-7.745	0.543	-112.299
-6.011	3.769	-156.226
-6.569	1.816	-196.628
-3.033	2.962	-234.150
-8.625	-1.249	-274.849
-11.425	-8.207	-315.737
-14.556	-3.552	-348.274
-12.428	-1.293	-382.493
-1.027	-2.711	-419.371
-5.100	0.252	-446.789
-8.067	-0.438	-473.468
2.636	-1.083	-503.418
-3.391	1.781	-523.747
-6.918	-0.140	-543.198
1.179	-0.686	-562.016
5.293	-3.168	-579.692
1.928	-3.277	-592.519
-1.034	-1.632	-599.375
4.323	-3.986	-607.488
3.467	-3.013	-613.040
0.733	-1.553	-613.369
5.186	-5.017	-610.557
5.335	-4.591	-603.390
1.383	-2.869	-592.332
9.052	-5.891	-587.751
12.694	-4.670	-574.322
5.635	-4.252	-550.161
9.879	-4.327	-535.368
10.931	-3.539	-515.166
9.513	-6.092	-488.345
11.812	-6.699	-460.491
9.983	-7.188	-428.775
14.176	-5.870	-401.980
19.190	-6.938	-374.492
11.264	-7.728	-332.361
11.315	-6.635	-296.301
18.234	-6.953	-263.278
12.735	-6.901	-214.664
12.383	-7.036	-174.525
16.033	-7.304	-135.118
15.548	-7.667	-92.735
21.978	-8.174	-57.146
23.119	-9.713	-14.394
14.673	-7.105	32.629
19.552	-5.121	74.030
18.521	-5.280	116.845
17.073	-7.867	159.186
17.402	-6.291	199.161
18.859	-5.107	238.679
18.448	-7.413	278.422
15.843	-4.998	314.715
17.426	-5.423	353.160
15.159	-5.073	388.286
17.529	-4.427	413.787
16.724	-5.838	446.102
15.876	-6.696	475.978
17.531	-5.409	498.491
14.273	-2.710	522.871
12.835	-5.181	546.398
12.854	-7.247	564.122
13.393	-6.299	576.398
12.935	-3.193	591.425
13.447	-2.153	600.242
14.521	-5.171	606.878
12.205	-2.549	611.028
11.700	0.201	609.369
10.263	-0.666	607.596
9.367	-1.012	602.687
8.793	-1.430	594.273
8.507	-2.540	582.037
5.388	-2.100	570.455
5.092	-1.852	553.595
3.474	-0.500	532.128
1.251	0.421	510.715
2.791	0.214	486.814
3.572	0.276	459.818
2.129	0.371	430.429
2.258	1.295	399.693
1.785	-0.829	365.153
-0.463	0.955	329.571
-4.061	3.195	292.822
-4.472	3.061	254.197
-2.985	3.768	216.446
-5.554	1.076	175.721
