NO_OF_FRAMES	12000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-26, 14:41:23
DATA_INCLUDED	Velocity
DATA_TYPES	Mass_vel_X	Mass_vel_Y	Mass_vel_Z

Mass_vel_X	Mass_vel_Y	Mass_vel_Z	
-1.092	30.218	-671.737
-12.013	32.897	-640.219
-20.839	33.290	-609.403
-28.418	29.161	-574.661
-32.428	25.107	-543.733
-34.009	17.917	-517.799
-31.083	3.003	-489.017
-24.573	-10.393	-456.772
-18.101	-17.691	-424.088
-14.062	-20.474	-377.837
-14.185	-16.493	-322.224
-12.921	-11.392	-267.899
-12.339	-8.417	-209.875
-10.260	-1.138	-155.973
-9.221	1.521	-98.614
-12.587	2.966	-43.096
-15.006	7.919	9.854
-17.191	8.110	62.910
-19.361	2.459	107.768
-20.433	-3.417	154.382
-26.964	-4.595	202.392
-30.689	-9.301	251.275
-32.113	-14.367	302.050
-39.798	-14.274	353.369
-45.837	-14.311	406.341
-46.643	-15.242	455.498
-43.363	-19.372	493.531
-37.667	-27.629	527.509
-27.847	-37.201	557.230
-17.800	-43.595	580.721
-15.305	-41.448	608.276
-14.466	-41.253	635.231
-11.481	-43.994	659.891
-14.105	-36.174	688.089
-13.418	-27.383	714.089
-11.813	-15.689	734.158
-14.159	-4.489	750.708
-18.601	-10.492	764.174
-22.991	-13.203	774.706
-27.227	-14.944	775.809
-29.794	-21.989	769.702
-25.940	-21.259	757.189
-21.816	-23.088	736.070
-19.323	-29.727	716.259
-27.862	-34.741	694.928
-31.801	-34.783	675.581
-27.808	-37.353	656.515
-23.396	-40.690	630.529
-21.228	-43.208	603.546
-25.775	-43.502	568.658
-19.539	-42.788	531.042
-13.555	-41.101	493.856
-10.299	-39.592	446.550
-3.063	-40.140	399.456
0.636	-36.959	352.006
4.328	-34.052	301.478
8.353	-30.968	255.812
8.384	-29.303	205.916
8.987	-26.440	161.034
7.491	-22.944	115.621
5.514	-20.824	60.234
4.168	-15.547	7.810
3.076	-11.577	-48.733
3.606	-10.296	-103.396
2.521	-7.703	-149.886
-1.322	-2.174	-200.217
-4.960	1.947	-246.158
-8.164	-0.646	-289.367
-13.450	-5.080	-339.994
-13.148	-3.661	-382.135
-13.629	-3.061	-427.301
-15.269	-6.623	-473.702
-15.507	-9.416	-516.442
-4.984	-13.014	-561.245
-0.804	-13.204	-602.628
1.745	-13.719	-637.096
12.996	-15.910	-663.538
9.682	-18.566	-688.922
7.047	-16.250	-708.555
10.158	-6.682	-720.739
15.348	-2.422	-729.822
21.187	2.882	-736.396
19.545	5.360	-745.269
20.723	2.246	-752.488
33.603	8.180	-758.390
40.764	14.016	-759.426
34.826	7.968	-748.445
32.363	14.431	-736.911
32.687	26.526	-723.017
30.084	28.263	-699.401
20.445	33.150	-671.664
13.406	35.630	-644.387
4.835	36.184	-614.208
-1.048	36.303	-581.473
5.895	33.385	-547.826
11.736	30.553	-517.842
15.753	25.365	-490.396
19.912	21.307	-460.692
32.468	21.003	-426.270
40.468	20.041	-380.121
36.597	20.821	-328.961
35.924	20.755	-276.668
40.089	25.046	-221.955
35.563	30.885	-166.366
32.928	34.534	-111.183
35.893	39.773	-55.824
29.651	48.953	1.896
26.895	51.149	52.802
25.692	45.067	98.910
27.601	44.354	146.456
27.229	46.940	194.217
20.709	42.366	245.716
16.696	38.540	297.297
9.439	43.898	347.213
2.344	42.570	397.649
5.065	38.252	444.472
10.515	42.139	484.819
8.506	31.559	517.191
14.454	17.026	545.551
29.098	14.484	574.718
32.254	12.345	602.367
26.660	16.470	628.306
26.992	23.431	655.345
31.247	28.301	680.864
28.405	36.310	706.601
24.547	46.044	726.842
15.152	36.425	747.215
3.508	34.987	763.222
-2.071	35.438	769.440
-10.065	26.110	773.698
-8.489	30.249	768.471
-3.351	28.589	754.272
-1.079	22.008	737.978
-5.032	21.414	716.816
-9.426	16.395	695.924
-10.348	10.793	680.628
-12.341	6.233	659.244
-10.760	2.629	635.574
-11.941	-0.833	606.756
-14.336	-5.132	571.781
-8.841	-4.539	540.834
-4.202	-6.286	502.036
-5.776	-9.406	451.404
-1.720	-10.836	404.227
1.036	-9.874	355.607
0.554	-9.784	308.460
1.887	-8.989	262.731
-1.740	-7.473	214.767
-3.618	-7.128	170.117
-1.850	-6.024	122.998
-6.589	-4.093	73.835
-10.205	-3.850	20.797
-11.786	-3.594	-38.662
-16.343	-1.582	-92.823
-22.579	-0.645	-141.606
-26.043	-1.928	-191.539
-24.927	-3.926	-238.624
-29.969	-4.175	-282.789
-43.500	-6.960	-329.830
-45.355	-11.232	-373.867
-42.690	-17.447	-417.284
-43.580	-21.983	-465.801
-45.857	-22.066	-509.068
-42.707	-26.489	-553.174
-32.693	-33.092	-596.317
-27.525	-38.156	-632.807
-24.460	-40.785	-663.235
-22.088	-46.595	-685.974
-24.088	-47.114	-703.804
-30.794	-42.887	-718.360
-29.369	-39.289	-729.116
-16.753	-30.875	-735.210
-9.158	-28.755	-741.219
-9.806	-30.631	-746.721
-12.209	-29.941	-754.786
-8.294	-30.765	-758.541
-3.765	-26.733	-752.008
-9.136	-21.197	-738.866
-11.227	-23.195	-720.572
-13.697	-30.718	-700.375
-19.001	-31.231	-675.964
-26.086	-24.102	-648.618
-36.091	-19.280	-618.522
-40.411	-18.290	-583.305
-41.256	-25.782	-552.906
-35.647	-35.894	-524.689
-27.658	-40.204	-495.645
-20.191	-40.142	-470.286
-1.521	-41.932	-433.753
11.004	-42.595	-388.872
10.465	-42.655	-343.441
4.919	-46.983	-290.255
3.698	-43.262	-230.122
6.290	-35.442	-174.009
7.321	-27.670	-120.139
5.477	-19.649	-66.224
3.033	-12.705	-9.490
3.982	-4.638	45.382
1.971	-2.592	89.895
3.691	-2.679	136.600
6.378	-5.068	184.578
6.249	-5.320	232.426
7.284	-5.626	283.883
3.738	-8.934	335.860
-2.110	-10.342	385.769
-5.484	-14.951	432.904
-6.725	-19.370	473.502
-0.838	-20.325	508.299
13.667	-22.460	539.283
24.476	-21.524	564.707
30.514	-15.370	595.168
36.825	-11.296	623.542
41.371	-8.811	647.297
38.994	0.338	669.667
36.627	10.363	695.772
37.960	14.869	724.868
32.555	25.224	745.437
27.942	43.893	755.340
23.064	43.360	766.233
19.046	32.198	773.549
12.342	27.245	765.178
9.251	20.474	750.791
17.043	17.314	731.990
21.259	17.329	713.999
22.977	19.461	700.414
19.110	16.892	678.930
18.408	13.983	653.422
22.958	15.271	633.358
21.581	15.078	609.224
22.213	13.061	578.344
27.964	11.131	540.994
30.579	12.659	501.643
28.977	17.179	460.928
30.718	17.952	410.958
34.810	17.956	364.252
34.968	20.360	318.091
38.136	21.926	269.213
39.517	27.269	222.351
34.055	30.063	176.192
32.488	31.597	131.627
32.101	36.159	84.531
28.920	39.013	33.519
29.277	40.228	-25.889
26.440	44.659	-80.410
18.702	46.084	-130.492
15.742	44.299	-182.393
10.895	49.317	-227.842
6.014	46.322	-271.507
0.357	42.250	-319.193
-6.741	39.603	-366.008
-9.624	35.134	-405.505
-10.434	30.471	-450.246
-10.334	28.120	-500.040
-6.423	23.980	-543.222
-2.988	16.203	-588.598
0.125	11.017	-628.949
4.715	6.512	-654.702
4.543	6.717	-680.327
4.391	10.153	-698.922
3.877	19.518	-706.493
4.438	21.375	-719.857
4.049	18.906	-733.299
1.369	17.708	-736.128
0.971	13.155	-738.766
3.175	13.659	-747.022
10.110	20.566	-756.942
3.711	9.305	-751.424
-4.243	1.087	-735.559
-4.532	13.928	-721.511
-8.089	15.360	-703.509
-10.863	14.138	-680.774
-15.134	16.714	-652.580
-20.683	17.918	-620.574
-32.886	15.964	-585.887
-37.715	6.564	-557.648
-38.602	-0.285	-528.989
-39.433	-6.990	-498.770
-33.020	-20.326	-472.542
-26.416	-32.685	-440.666
-18.333	-37.606	-401.712
-13.558	-34.237	-354.047
-13.076	-26.881	-295.672
-13.485	-20.297	-235.976
-12.142	-15.180	-181.008
-11.477	-9.989	-126.540
-15.604	-6.511	-68.842
-20.605	-2.739	-12.887
-23.506	-2.571	37.091
-26.131	-7.421	81.468
-29.186	-13.767	126.074
-27.663	-22.179	170.875
-29.040	-28.986	218.691
-35.709	-30.019	268.364
-36.924	-32.351	318.806
-37.149	-33.696	372.668
-39.383	-31.976	419.837
-40.352	-33.732	463.669
-41.618	-36.009	505.023
-30.364	-43.712	532.576
-23.841	-48.844	560.633
-23.323	-48.866	588.917
-12.016	-49.410	611.909
-19.962	-44.135	640.579
-15.222	-41.871	666.394
-9.277	-34.891	690.827
-13.705	-23.988	715.978
-8.678	-18.563	735.292
-10.097	-11.101	750.970
-8.880	2.232	762.865
-19.163	0.364	768.599
-19.639	-13.806	763.039
-15.400	-20.985	750.009
-22.367	-29.146	733.021
-23.002	-34.786	712.255
-19.703	-43.674	691.032
-19.120	-44.514	673.849
-19.527	-39.784	653.599
-18.596	-43.929	631.014
-15.227	-41.123	609.672
-9.489	-36.943	579.759
-7.159	-39.279	546.871
-3.558	-36.913	509.492
1.252	-34.260	464.452
5.241	-33.196	419.442
3.420	-26.115	373.714
6.183	-20.517	323.797
15.051	-17.801	274.229
16.947	-14.826	230.786
15.907	-14.635	185.327
12.985	-11.099	138.780
12.897	-7.382	92.593
14.167	-5.392	39.656
12.245	-4.727	-17.120
13.457	-3.467	-73.888
11.509	-0.422	-125.029
8.661	3.717	-175.412
8.508	-1.235	-224.931
1.436	-2.657	-264.774
-3.121	7.010	-306.782
-1.766	7.035	-356.524
2.390	5.825	-400.281
5.170	3.256	-444.549
-0.869	3.768	-488.656
-0.320	3.270	-531.756
3.956	5.585	-575.289
13.452	9.302	-611.733
16.598	-2.591	-645.953
13.794	-7.931	-672.880
22.550	-3.490	-691.075
23.371	-2.436	-700.015
16.206	3.177	-711.075
18.503	8.974	-725.751
24.839	14.686	-729.849
27.459	19.631	-732.990
32.663	23.061	-741.754
33.770	19.976	-750.569
33.142	18.818	-748.467
35.424	27.594	-740.614
34.625	32.153	-728.611
27.928	29.612	-708.691
22.141	29.417	-685.828
22.320	33.866	-659.124
24.458	37.391	-629.155
18.735	40.397	-595.564
12.244	41.779	-562.314
13.463	39.509	-530.846
13.656	34.903	-500.422
14.339	32.322	-473.625
18.391	24.205	-441.796
25.114	15.533	-400.636
30.745	18.467	-354.741
32.922	32.966	-302.188
33.515	39.117	-246.810
34.860	38.907	-191.223
31.875	41.098	-134.280
30.631	43.637	-80.624
28.044	49.249	-26.189
19.918	49.991	27.711
22.497	48.635	69.459
23.181	41.274	111.068
8.373	30.301	161.607
10.112	25.580	210.271
8.385	28.877	255.412
-0.536	25.123	306.914
6.977	26.900	358.298
7.293	35.323	410.819
0.701	35.214	459.424
1.942	32.905	495.329
7.936	23.630	529.715
6.968	15.937	559.400
13.052	11.130	588.310
9.714	9.461	614.717
-0.625	14.895	636.822
15.067	17.266	659.733
16.964	17.219	685.357
8.901	21.596	712.341
6.593	27.925	731.610
4.089	29.363	744.243
5.232	28.260	755.406
-7.697	29.141	762.015
-12.105	30.594	761.274
-9.659	24.608	751.408
-4.751	6.160	735.126
-10.900	-4.275	713.761
-25.320	-6.293	695.742
-18.251	-10.489	677.470
-19.496	-14.710	658.974
-20.410	-16.411	639.300
-20.636	-7.568	612.192
-21.403	-5.802	586.432
-11.702	-13.989	557.601
-18.256	-16.384	523.003
-17.531	-13.553	480.548
-9.440	-12.294	432.817
-7.370	-22.634	384.546
-13.349	-24.199	335.221
-15.028	-17.735	286.714
-12.207	-20.935	240.727
-7.261	-22.179	194.307
-9.977	-14.270	145.102
-16.713	-15.010	98.542
-11.803	-18.696	50.526
-7.659	-20.374	-5.015
-15.183	-21.620	-62.275
-25.963	-15.582	-116.617
-22.539	-12.676	-169.423
-14.496	-15.612	-216.774
-21.364	-20.040	-258.492
-33.532	-20.447	-304.074
-27.064	-18.121	-349.609
-28.207	-19.448	-391.572
-41.225	-20.844	-436.407
-36.524	-27.222	-480.465
-30.911	-32.684	-519.596
-35.328	-34.101	-560.680
-33.219	-35.630	-603.193
-37.074	-36.681	-639.340
-20.151	-45.789	-664.296
-13.029	-43.938	-681.476
-24.806	-34.133	-697.458
-14.234	-32.277	-708.704
-14.183	-27.100	-716.721
-15.502	-25.400	-722.951
-13.875	-29.890	-728.806
-7.156	-32.181	-740.999
-1.400	-37.905	-750.000
-10.164	-34.489	-752.383
-5.959	-30.195	-743.679
-3.357	-34.449	-725.994
-9.304	-30.757	-710.980
-16.212	-29.686	-692.929
-13.510	-31.268	-666.273
-7.406	-22.624	-635.295
-12.542	-14.164	-604.997
-19.043	-13.997	-565.475
-19.004	-9.549	-529.996
-13.674	-6.939	-503.392
-3.813	-11.706	-472.940
0.550	-19.084	-440.592
-4.891	-28.874	-403.955
1.175	-28.436	-362.830
4.208	-28.070	-311.292
7.406	-23.127	-253.300
12.976	-14.627	-197.997
13.572	-9.222	-147.144
17.374	-3.230	-95.610
17.337	-3.514	-39.858
17.573	4.577	14.215
17.704	8.242	62.487
15.572	1.448	107.075
15.807	-0.695	150.004
10.066	1.082	196.538
8.309	-0.099	249.838
8.874	0.666	299.297
5.981	3.088	348.367
4.552	8.601	401.325
6.157	11.996	449.914
13.329	12.683	491.249
14.587	11.921	525.261
16.785	9.137	554.862
26.940	10.074	581.776
27.934	10.757	607.441
29.147	11.482	630.894
33.504	7.225	656.456
36.396	13.904	679.250
36.820	23.386	701.199
32.703	27.230	722.170
30.306	31.111	736.354
29.681	35.836	748.154
29.431	37.941	754.990
25.181	49.777	760.824
22.998	53.776	753.476
21.656	36.007	736.693
19.300	24.438	716.984
16.669	20.098	695.871
18.986	26.590	679.553
17.549	25.760	662.945
12.261	26.253	642.617
14.229	29.666	619.922
11.401	21.534	596.304
12.936	23.265	565.778
15.345	29.430	529.333
21.241	30.511	488.390
25.741	29.457	444.676
21.558	28.022	396.610
24.332	24.461	342.680
33.549	23.213	293.309
31.695	22.916	246.639
20.482	27.092	201.353
26.046	30.786	153.513
22.891	29.622	107.857
18.820	27.386	60.679
20.324	25.309	4.931
16.715	27.655	-51.298
12.713	29.263	-104.710
12.570	29.723	-154.898
12.991	31.912	-204.775
2.222	33.683	-249.127
-4.418	30.845	-293.484
-5.365	31.852	-338.861
-9.657	32.126	-379.520
-11.759	25.882	-420.730
-15.278	24.005	-463.929
-19.377	24.358	-506.049
-14.586	21.156	-547.692
-13.197	16.535	-587.794
-10.265	6.107	-626.094
-6.968	4.627	-655.718
-13.054	11.969	-672.009
-11.937	14.971	-686.254
-3.730	13.763	-700.951
-4.403	10.077	-711.274
-10.825	8.160	-720.108
-8.375	5.327	-728.511
6.418	-3.270	-737.566
1.776	-7.011	-744.651
-0.101	-15.734	-747.669
0.224	-25.860	-742.550
-10.955	-13.934	-729.300
-5.460	-9.894	-714.413
-11.849	-14.654	-694.824
-21.084	-9.795	-669.873
-26.006	-6.317	-636.928
-33.639	-3.594	-600.839
-37.486	1.481	-566.180
-39.988	-2.302	-534.296
-41.002	-10.667	-503.900
-38.863	-16.119	-473.638
-33.090	-27.003	-447.800
-29.715	-36.084	-414.021
-26.129	-38.634	-368.953
-25.416	-40.538	-321.312
-26.899	-35.521	-264.198
-20.496	-27.503	-210.183
-18.092	-28.024	-159.669
-19.371	-30.187	-104.150
-17.315	-28.916	-51.198
-17.282	-28.967	3.171
-20.181	-27.700	54.237
-25.185	-31.566	95.245
-26.143	-38.029	136.823
-27.116	-37.607	188.869
-30.627	-37.844	237.024
-32.813	-40.478	286.669
-38.827	-38.532	339.376
-43.292	-30.936	391.191
-43.624	-25.690	443.853
-41.682	-26.023	485.002
-27.187	-34.268	515.899
-17.154	-41.055	545.283
-15.601	-42.837	574.886
-10.039	-46.198	598.264
-5.367	-47.822	620.969
-3.172	-46.326	643.931
-4.665	-43.600	665.804
-5.194	-38.408	693.037
-2.342	-31.519	714.028
-6.009	-26.583	727.978
-8.180	-12.883	739.107
-10.247	-9.620	750.117
-10.449	-13.048	759.043
-9.214	-12.904	753.644
-12.388	-18.936	738.840
-11.322	-25.133	720.981
-10.117	-31.973	697.436
-11.487	-30.168	678.888
-12.297	-25.957	663.923
-11.396	-23.568	644.926
-9.220	-17.074	624.303
-9.843	-16.191	600.258
-5.976	-18.460	566.776
0.910	-15.854	530.332
4.880	-16.900	495.255
7.193	-16.992	451.628
10.726	-17.144	399.261
19.048	-17.444	348.450
21.696	-13.541	300.115
22.802	-12.831	252.921
24.280	-12.255	204.719
22.902	-8.623	156.777
20.354	-4.879	117.332
19.122	-2.780	69.578
18.927	1.738	16.443
17.122	5.418	-38.511
17.056	7.416	-95.120
15.775	12.867	-144.397
10.551	17.280	-190.981
9.158	17.673	-240.225
6.987	18.061	-285.055
4.423	21.097	-325.714
2.279	22.803	-366.677
-2.803	21.399	-412.552
-1.316	22.103	-457.454
1.653	24.089	-491.125
1.807	23.086	-532.208
5.522	23.532	-577.317
13.683	18.635	-613.754
15.973	14.290	-643.750
16.538	15.595	-668.143
18.632	15.678	-688.985
19.293	19.382	-697.353
21.618	27.172	-704.976
23.765	29.109	-722.211
29.174	27.292	-730.216
31.729	25.739	-732.411
30.332	22.301	-741.297
34.213	24.118	-747.504
32.984	18.972	-740.198
27.983	20.526	-726.515
27.173	32.880	-709.896
22.090	38.336	-692.024
14.599	38.022	-670.846
12.167	41.289	-641.687
10.905	44.820	-606.650
2.330	46.172	-570.330
-4.042	50.569	-537.785
-0.088	44.379	-507.197
3.518	37.363	-477.916
7.560	34.633	-449.661
17.252	28.387	-417.347
23.628	21.480	-380.654
25.487	21.824	-334.328
24.776	25.323	-278.298
25.185	28.675	-220.779
23.184	28.910	-169.885
21.077	27.232	-119.169
19.071	28.552	-67.515
14.510	32.950	-13.703
11.564	35.125	43.121
9.200	33.705	91.954
5.069	32.601	133.478
3.730	30.757	181.164
0.359	29.054	232.514
-3.724	28.193	281.800
-6.568	26.949	327.725
-11.178	26.501	377.941
-15.226	27.729	427.578
-14.826	31.786	472.549
-5.375	27.524	510.429
0.131	11.144	536.448
2.778	1.793	565.348
10.734	-0.146	591.492
11.612	-4.511	612.909
7.540	-8.143	634.014
10.967	-3.502	660.906
10.988	-1.084	684.532
2.855	0.121	704.124
-7.066	1.361	723.202
-11.358	2.691	735.130
-16.020	7.397	746.001
-21.506	1.783	754.502
-27.536	-3.587	754.272
-27.460	-4.237	744.410
-20.627	-4.486	727.516
-18.651	-5.710	709.786
-20.866	-10.769	686.247
-25.783	-11.734	664.691
-22.622	-15.302	649.347
-24.426	-17.913	628.163
-25.914	-17.331	599.554
-22.337	-20.928	569.508
-20.824	-26.391	534.317
-14.432	-29.277	494.200
-7.135	-32.466	456.537
-3.321	-32.600	410.678
-7.455	-30.052	357.613
-10.567	-28.727	306.836
-7.030	-30.692	259.327
2.836	-37.092	214.511
1.727	-34.955	168.916
-11.183	-26.698	124.102
-15.879	-25.542	78.948
-15.438	-27.210	29.339
-16.654	-25.904	-24.586
-18.342	-24.081	-81.525
-21.238	-22.172	-132.807
-27.510	-18.672	-181.355
-26.619	-18.485	-229.724
-28.640	-22.038	-276.388
-35.455	-23.408	-317.658
-39.605	-24.367	-358.796
-40.679	-25.728	-404.911
-37.564	-23.074	-444.900
-34.197	-26.183	-483.710
-34.228	-30.915	-526.437
-36.819	-28.995	-567.273
-23.566	-32.754	-604.703
-9.783	-36.185	-637.561
-11.552	-36.066	-668.287
-13.031	-37.382	-692.183
-6.928	-37.388	-701.596
-2.147	-29.782	-710.618
1.154	-21.024	-721.350
1.705	-22.547	-726.016
-2.699	-27.040	-728.234
0.622	-25.618	-733.027
10.507	-21.287	-740.742
10.491	-20.710	-736.264
-1.629	-24.012	-725.237
-6.865	-18.554	-713.568
-2.660	-11.750	-694.526
-0.510	-11.374	-671.955
-6.882	-7.307	-646.355
-10.182	-1.709	-612.084
-16.442	0.552	-578.351
-21.079	-0.678	-549.097
-15.310	-2.723	-517.250
-9.360	-0.270	-486.613
4.790	-1.580	-452.808
17.942	-7.837	-420.955
24.131	-14.771	-389.352
26.120	-17.364	-347.767
27.313	-13.212	-293.499
25.474	-8.354	-239.674
27.129	-1.681	-186.316
31.698	5.605	-128.805
29.289	9.218	-75.861
22.833	14.258	-21.973
21.587	22.530	35.707
19.664	27.695	84.954
17.228	28.890	128.187
21.015	30.085	176.020
16.263	29.610	221.811
12.261	21.699	267.438
14.591	15.535	315.918
12.895	13.378	363.663
8.207	15.069	408.022
10.745	17.964	453.197
17.752	21.362	495.989
25.616	18.803	528.156
34.814	13.140	555.222
43.163	15.078	583.082
46.866	19.619	608.135
46.997	20.857	632.030
45.211	23.109	652.744
41.987	26.675	674.610
38.913	34.142	700.726
34.579	50.798	720.847
29.354	51.086	731.476
21.563	46.426	742.237
18.367	47.408	752.971
11.566	40.990	753.247
3.754	35.036	745.803
7.871	34.331	731.108
15.589	34.540	711.811
18.738	30.402	686.465
18.416	27.359	667.805
16.161	26.204	651.256
12.534	28.138	621.361
14.887	22.298	592.729
18.826	18.645	567.878
19.125	22.076	541.647
20.541	18.042	505.098
25.602	15.728	461.819
27.037	18.344	418.212
25.349	18.594	366.566
27.724	17.040	318.412
29.121	18.514	274.173
27.466	17.551	225.664
26.365	18.279	181.501
21.386	22.274	136.720
16.401	26.767	90.321
12.283	29.033	45.418
6.422	27.195	-5.390
6.511	25.622	-63.457
1.887	26.761	-118.967
-5.592	26.036	-166.139
-8.465	23.441	-214.188
-12.244	22.916	-264.059
-16.788	19.358	-308.552
-21.415	15.098	-350.230
-22.998	13.907	-391.403
-24.086	9.463	-433.549
-27.192	3.523	-478.466
-27.146	2.509	-517.859
-25.917	-0.023	-553.532
-20.543	-5.118	-595.235
-13.402	-11.577	-633.140
-7.366	-14.558	-659.012
-6.245	-16.734	-683.949
-7.112	-16.377	-702.392
-4.676	-7.314	-710.666
-4.328	-6.171	-716.591
-4.696	-8.697	-721.752
-10.161	-12.906	-726.265
-14.161	-14.381	-727.286
-10.431	-9.102	-729.296
-10.601	-10.505	-731.016
-15.411	-13.705	-723.679
-19.552	-14.565	-706.865
-27.514	-15.403	-692.172
-30.221	-17.271	-676.198
-30.118	-19.458	-652.373
-35.641	-20.861	-626.070
-41.794	-19.523	-591.595
-46.065	-22.625	-555.795
-44.568	-30.229	-527.264
-40.495	-35.119	-495.950
-36.750	-41.934	-458.534
-31.647	-47.910	-426.546
-24.829	-51.123	-398.282
-16.623	-53.022	-358.113
-10.272	-48.094	-306.343
-7.825	-38.273	-252.043
-8.200	-33.838	-197.282
-11.461	-32.556	-140.871
-12.666	-29.650	-84.792
-14.700	-26.065	-30.119
-21.120	-21.011	21.097
-27.471	-19.859	76.042
-30.327	-23.472	120.327
-30.910	-27.363	162.448
-31.132	-33.496	207.463
-30.569	-38.332	250.936
-30.950	-42.540	298.389
-29.629	-46.097	340.647
-27.731	-44.515	388.411
-29.330	-40.100	439.982
-25.663	-41.028	480.704
-15.230	-42.976	515.580
-7.975	-44.325	547.435
-1.262	-44.105	573.214
1.933	-41.169	601.245
4.655	-36.595	627.543
6.911	-30.277	648.636
9.130	-27.409	667.916
8.263	-18.075	691.653
2.873	-9.821	711.932
3.217	-6.093	724.680
2.734	4.514	737.551
-4.798	12.732	748.389
-8.391	8.644	750.539
-6.328	1.501	744.159
-8.654	-4.272	731.141
-8.602	-15.343	708.905
-1.705	-22.125	684.548
0.336	-22.160	666.616
-2.610	-20.502	645.360
-0.417	-15.122	620.478
4.221	-15.799	593.855
7.351	-18.061	568.471
11.769	-15.502	541.595
14.827	-8.206	509.706
18.803	-9.810	470.226
23.003	-4.984	431.409
27.750	1.365	383.898
32.775	1.497	329.785
28.595	8.010	285.596
25.530	10.378	235.903
26.921	12.953	186.731
25.366	15.574	147.142
28.941	20.715	102.886
24.849	18.062	50.274
10.783	19.679	5.254
13.608	23.200	-44.615
13.738	19.740	-103.519
6.941	28.268	-155.492
11.358	29.749	-203.291
8.950	28.762	-254.114
4.353	29.952	-299.646
1.334	29.403	-339.556
-1.398	29.983	-381.689
6.163	26.328	-422.824
8.495	25.258	-463.127
7.752	25.246	-504.730
7.489	25.665	-543.831
6.632	22.458	-580.067
14.025	17.743	-618.042
22.162	23.180	-650.448
29.129	21.794	-677.346
24.305	17.517	-692.056
24.857	21.264	-701.932
26.957	29.060	-711.070
19.359	28.092	-713.824
25.516	22.096	-720.586
29.144	30.010	-723.603
28.497	34.072	-722.975
26.716	35.834	-724.208
21.756	35.854	-722.392
21.471	38.508	-712.106
17.689	37.743	-698.588
9.289	34.984	-678.718
10.061	35.956	-656.719
12.205	31.854	-635.250
4.175	30.298	-601.532
-1.842	30.754	-564.716
-1.538	30.693	-532.385
-3.216	29.130	-497.443
-0.291	20.730	-463.955
4.055	16.361	-431.531
5.175	16.875	-397.998
7.786	9.984	-361.603
15.827	8.682	-316.148
20.858	16.237	-261.618
17.050	21.390	-205.966
13.240	27.319	-151.786
13.707	27.538	-98.379
10.675	24.221	-45.862
4.937	27.245	8.218
1.740	26.773	61.321
-4.741	22.875	111.287
-9.224	19.217	153.786
-7.775	9.623	193.427
-11.950	3.419	238.467
-14.832	2.166	284.149
-16.558	-6.522	330.512
-17.859	-7.921	377.245
-13.233	-2.064	426.174
-12.564	-0.110	472.942
-10.704	0.741	509.738
-11.206	-8.571	541.493
-11.297	-15.771	572.440
-6.949	-11.765	600.813
-2.044	-12.477	624.044
0.215	-15.170	642.971
-3.447	-13.449	664.113
-2.961	-8.549	685.376
-3.735	-3.362	705.196
-9.428	-2.946	721.357
-14.722	-3.228	731.117
